,formula,heusler type,num_electron,struct type,latt const,tetragonality,e_form,pol fermi,gap width,stability,mu_b,mu_b saturation
1111,"[24, 24, 30, 49]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.385,1.0,0.304,4.17,0.0,False,0.0036,0.51
1112,"[24, 24, 30, 50]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",6.36,1.0,0.27,36.52,0.0,False,0.1016,14.65
1113,"[25, 25, 26, 13]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.75,1.0,-0.158,98.43,0.418,True,1.0009,195.31
1114,"[25, 25, 26, 31]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.79,1.0,-0.075,95.78,0.104,True,1.0386,198.49
1115,"[25, 25, 26, 49]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",6.13,1.0,0.231,40.05,0.186,False,1.3374,215.38
1116,"[25, 25, 26, 14]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.6006,0.9998,-0.362,84.51,0.256,True,2.0077,424.03
1117,"[25, 25, 26, 32]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.72,1.0,-0.14,85.64,0.418,True,2.0135,399.11
1118,"[25, 25, 26, 50]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",6.059,0.9972,0.065,93.53,0.09,False,1.9994,334.38
1119,"[25, 25, 26, 15]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.5584,0.9989,-0.352,100.0,0.252,True,3.0,648.75
1120,"[25, 25, 26, 33]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.72,1.0,-0.071,100.0,0.337,True,3.0,594.65
1121,"[25, 25, 26, 51]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.9914,1.0003,0.081,100.0,0.418,False,3.0,517.29
1122,"[25, 25, 27, 13]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.7349,0.9995,-0.27,100.0,0.38,True,1.9999,393.53
1123,"[25, 25, 27, 31]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.76,1.0,-0.167,85.26,0.047,True,2.0045,389.1
1124,"[25, 25, 27, 49]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",6.091,1.0,0.135,6.5,0.0,False,1.7774,291.77
1125,"[25, 25, 27, 14]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.621,0.9989,-0.365,100.0,0.513,True,3.0,627.28
1126,"[25, 25, 27, 32]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.733,1.0,-0.153,100.0,0.323,True,3.0,590.61
1127,"[25, 25, 27, 50]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.092,1.0,0.026,31.41,0.0,False,1.5295,250.96
1128,"[25, 25, 27, 15]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.5814,1.0002,-0.333,100.0,0.508,True,4.0,853.28
1129,"[25, 25, 27, 33]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.7378,1.0005,-0.08,100.0,0.295,True,4.0,785.13
1130,"[25, 25, 27, 51]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.9853,1.0005,0.042,100.0,0.499,False,4.0,691.7
1131,"[25, 25, 28, 13]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.8,1.0,-0.253,52.14,0.0,True,1.1766,223.7
1132,"[25, 25, 28, 31]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.83,1.0,-0.17,58.96,0.0,True,1.1825,221.37
1133,"[25, 25, 28, 49]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.17,1.0,0.055,4.49,0.0,False,0.5289,83.53
1134,"[25, 25, 28, 14]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.7,1.0,-0.29,27.68,0.076,True,1.0712,214.57
1135,"[25, 25, 28, 32]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.85,1.0,-0.14,31.03,0.0,True,0.897,166.21
1136,"[25, 25, 28, 50]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",6.146,1.0,-0.046,33.54,0.0,True,0.5561,88.86
1137,"[25, 25, 29, 13]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.89,1.0,-0.11,52.06,0.0,True,0.1841,33.42
1138,"[25, 25, 29, 31]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.937,1.0,-0.042,58.57,0.0,True,0.3264,57.86
1139,"[25, 25, 29, 49]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",6.247,1.0,0.141,26.49,0.0,False,0.2512,38.22
1140,"[26, 26, 27, 13]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.7006,1.0007,-0.27,58.7,0.114,True,4.991,998.74
1141,"[26, 26, 27, 31]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",5.724,1.0,-0.156,45.86,0.1,True,5.1876,1026.11
1142,"[26, 26, 27, 49]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",6.0101,1.0021,0.136,52.55,0.057,False,6.0264,1027.68
1143,"[26, 26, 27, 14]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",5.6086,0.9988,-0.371,74.15,0.138,True,4.9626,1044.71
1144,"[26, 26, 27, 32]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",5.72,1.0,-0.164,53.05,0.123,True,5.0832,1007.57
1145,"[26, 26, 27, 50]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",5.9753,1.0045,-0.012,57.29,0.0,True,5.4656,946.13
1146,"[26, 26, 27, 15]","[0, 0, 1]",30,"[0, 0, 0, 0, 0, 1]",5.5898,1.0006,-0.279,21.21,0.109,True,5.7626,1223.17
1147,"[26, 26, 27, 33]","[0, 0, 1]",30,"[0, 0, 0, 0, 0, 1]",5.7646,1.0005,-0.057,67.59,0.114,True,5.9465,1150.96
1148,"[26, 26, 27, 51]","[0, 0, 1]",30,"[0, 0, 0, 0, 0, 1]",5.992,1.001,0.021,37.5,0.048,False,5.9328,1021.94
1149,"[26, 26, 28, 13]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",5.7455,0.9972,-0.292,10.33,0.228,True,4.7777,937.04
1150,"[26, 26, 28, 31]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",5.757,1.0,-0.183,6.86,0.304,True,4.8692,946.66
1151,"[26, 26, 28, 49]","[0, 0, 1]",29,"[0, 0, 0, 0, 0, 1]",6.0193,1.003,0.076,23.84,0.294,False,5.1485,873.12
1152,"[27, 27, 28, 13]","[0, 0, 1]",31,"[0, 0, 0, 0, 0, 1]",5.69,1.0,-0.241,3.37,0.09,True,2.9916,602.41
